id	modified	language	datasetID	datasetName	dynamicProperties	eventID	parentEventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	fieldNumber	eventRemarks	locationID	waterBody	country	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	verbatimDepth	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	footprintWKT	footprintSRS	georeferenceRemarks
RCMed-survey-2793	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2793		RCMed U-CEM protocol				2013-10-18				2013	10	18												15	33	44.32114	9.14394	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2794	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2794		RCMed U-CEM protocol				2013-10-18				2013	10	18												10	30	44.29822	9.21798	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2795	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2795		RCMed U-CEM protocol				2013-10-19				2013	10	19												10	20	44.31166	9.17601	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2796	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2796		RCMed U-CEM protocol				2013-10-19				2013	10	19												3	16	40.36574	17.3125	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2797	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2797		RCMed U-CEM protocol				2013-10-19				2013	10	19												0	31	44.20935	8.42629	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2798	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2798		RCMed U-CEM protocol				2013-10-19				2013	10	19												0	31	44.20935	8.42629	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2799	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2799		RCMed U-CEM protocol				2013-10-26				2013	10	26												17	23	44.38527	12.58666	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2800	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2800		RCMed U-CEM protocol				2013-06-27				2013	6	27												29	30	42.82	10.44611	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2801	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2801		RCMed U-CEM protocol				2013-11-06				2013	11	6												21	24	42.86388	10.47333	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2894	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2894		RCMed U-CEM protocol				2013-11-16				2013	11	16												14	16	44.30737	9.19173	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2895	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2895		RCMed U-CEM protocol				2013-11-30				2013	11	30												10	34	43.47007	10.33108	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2896	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2896		RCMed U-CEM protocol				2013-12-03				2013	12	3												28	30	42.93659	10.48896	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2901	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2901		RCMed U-CEM protocol				2013-12-05				2013	12	5												5	36	43.46833	10.33249	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2902	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2902		RCMed U-CEM protocol				2013-12-07				2013	12	7												5	20	42.72666	10.43444	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2903	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2903		RCMed U-CEM protocol				2013-11-02				2013	11	2												5	25	42.62027	10.09305	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2904	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2904		RCMed U-CEM protocol				2013-11-16				2013	11	16												5	40	44.31056	9.17634	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2905	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2905		RCMed U-CEM protocol				2013-11-13				2013	11	13												5	20	44.31227	9.1674	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2906	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2906		RCMed U-CEM protocol				2013-11-13				2013	11	13												25	40	44.31227	9.1674	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2907	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2907		RCMed U-CEM protocol				2013-11-13				2013	11	13												5	20	44.31383	9.16555	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2908	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2908		RCMed U-CEM protocol				2013-11-13				2013	11	13												25	40	44.31227	9.16555	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2909	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2909		RCMed U-CEM protocol				2013-11-14				2013	11	14												5	20	44.30974	9.17729	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2910	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2910		RCMed U-CEM protocol				2013-11-14				2013	11	14												25	40	44.30974	9.17729	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2911	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2911		RCMed U-CEM protocol				2013-11-13				2013	11	13												5	20	44.31383	9.16555	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2912	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2912		RCMed U-CEM protocol				2013-11-14				2013	11	14												5	20	44.30537	9.1977	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2913	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2913		RCMed U-CEM protocol				2013-11-14				2013	11	14												25	40	44.30537	9.1977	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2914	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2914		RCMed U-CEM protocol				2013-11-15				2013	11	15												5	20	44.30543	9.19625	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2915	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2915		RCMed U-CEM protocol				2013-11-15				2013	11	15												25	40	44.30543	9.19625	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2916	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2916		RCMed U-CEM protocol				2013-11-16				2013	11	16												5	40	44.29829	9.21943	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2917	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2917		RCMed U-CEM protocol				2013-11-17				2013	11	17												5	40	44.32277	9.14476	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2918	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2918		RCMed U-CEM protocol				2013-11-17				2013	11	17												5	20	44.32202	9.14599	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2919	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2919		RCMed U-CEM protocol				2013-11-17				2013	11	17												25	40	44.32202	9.14599	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2920	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2920		RCMed U-CEM protocol				2013-11-15				2013	11	15												5	40	44.30537	9.1977	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2921	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2921		RCMed U-CEM protocol				2013-11-14				2013	11	14												5	40	44.30974	9.17729	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2922	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2922		RCMed U-CEM protocol				2013-11-13				2013	11	13												5	40	44.31383	9.16555	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2923	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2923		RCMed U-CEM protocol				2013-11-13				2013	11	13												5	40	44.31227	9.1674	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2924	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2924		RCMed U-CEM protocol				2013-11-16				2013	11	16												5	40	44.29829	9.21943	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2925	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2925		RCMed U-CEM protocol				2013-11-17				2013	11	17												5	40	44.32202	9.14599	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2926	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2926		RCMed U-CEM protocol				2013-11-17				2013	11	17												5	40	44.32277	9.14476	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2927	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2927		RCMed U-CEM protocol				2012-12-14				2012	12	14												25	37	44.29833	9.21833	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2928	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2928		RCMed U-CEM protocol				2013-10-15				2013	10	15												29	36	44.30566	9.19608	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2929	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2929		RCMed U-CEM protocol				2013-11-29				2013	11	29												24	37	44.32198	9.14424	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-2930	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-2930		RCMed U-CEM protocol				2013-10-05				2013	10	5												25	36	44.30974	9.17729	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3055	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3055		RCMed U-CEM protocol				2012-08-10				2012	8	10												2	9	45.70278	13.71165	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3056	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3056		RCMed U-CEM protocol				2012-09-11				2012	9	11												1	9	45.70278	13.71165	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3057	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3057		RCMed U-CEM protocol				2012-09-16				2012	9	16												1	10	45.70521	13.71081	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3058	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3058		RCMed U-CEM protocol				2012-08-13				2012	8	13												1	11	45.70521	13.71081	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3059	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3059		RCMed U-CEM protocol				2013-08-20				2013	8	20												2	45	44.29851	9.21901	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3060	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3060		RCMed U-CEM protocol				2013-12-17				2013	12	17												6	50	44.29798	9.21962	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3061	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3061		RCMed U-CEM protocol				2012-07-30				2012	7	30												10	47	44.24811	9.40721	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3062	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3062		RCMed U-CEM protocol				2013-11-14				2013	11	14												6	35	44.30569	9.19507	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3063	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3063		RCMed U-CEM protocol				2013-06-16				2013	6	16												1	30	44.02288	8.22627	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3064	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3064		RCMed U-CEM protocol				2013-11-29				2013	11	29												15	35	44.32044	9.14479	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3065	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3065		RCMed U-CEM protocol				2013-06-26				2013	6	26												6	45	44.30957	9.17706	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3066	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3066		RCMed U-CEM protocol				2013-07-18				2013	7	18												18	45	44.32044	9.14479	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3068	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3068		RCMed U-CEM protocol				2013-06-19				2013	6	19												6	45	44.29798	9.21962	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3069	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3069		RCMed U-CEM protocol				2014-01-11				2014	1	11												45	50	42.83084	10.2867	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3071	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3071		RCMed U-CEM protocol				2014-02-17				2014	2	17												0	24	38.25611	15.71333	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3072	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3072		RCMed U-CEM protocol				2014-02-16				2014	2	16												9	23	38.25616	15.71316	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3073	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3073		RCMed U-CEM protocol				2014-02-08				2014	2	8												0	5	44.49168	12.26323	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3074	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3074		RCMed U-CEM protocol				2013-07-25				2013	7	25												1	28	40.98951	9.65778	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3075	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3075		RCMed U-CEM protocol				2013-06-28				2013	6	28												1	35	40.98951	9.65778	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3076	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3076		RCMed U-CEM protocol				2013-06-28				2013	6	28												5	30	40.98951	9.65778	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3077	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3077		RCMed U-CEM protocol				2013-06-27				2013	6	27												34	36	40.58495	9.80948	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3078	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3078		RCMed U-CEM protocol				2013-06-27				2013	6	27												34	37	40.58668	9.80926	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3093	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3093		RCMed U-CEM protocol				2013-06-15				2013	6	15												6	31	44.3135	9.17011	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3095	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3095		RCMed U-CEM protocol				2013-08-08				2013	8	8												5	25	42.1	15.48	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3103	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3103		RCMed U-CEM protocol				2014-03-09				2014	3	9												15	30	43.77694	7.57916	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3106	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3106		RCMed U-CEM protocol				2014-03-20				2014	3	20												5	6	35.41751	25.02138	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3107	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3107		RCMed U-CEM protocol				2014-03-21				2014	3	21												3	22	35.40266	25.03423	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3108	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3108		RCMed U-CEM protocol				2014-03-20				2014	3	20												5	45	44.0251	8.22956	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3109	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3109		RCMed U-CEM protocol				2013-08-22				2013	8	22												5	16	42.11666	15.5	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3110	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3110		RCMed U-CEM protocol				2013-08-23				2013	8	23												5	20	42.13513	15.50798	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3111	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3111		RCMed U-CEM protocol				2013-08-24				2013	8	24												5	22	42.13858	15.52396	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3112	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3112		RCMed U-CEM protocol				2013-08-25				2013	8	25												5	18	42.10776	15.48811	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3113	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3113		RCMed U-CEM protocol				2013-08-26				2013	8	26												5	16	42.112	15.4743	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3115	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3115		RCMed U-CEM protocol				2014-03-15				2014	3	15												13	15	40.97972	17.25916	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3116	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3116		RCMed U-CEM protocol				2014-03-22				2014	3	22												14	16	40.9776	17.27195	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3119	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3119		RCMed U-CEM protocol				2012-05-15				2012	5	15												10	50	44.24838	9.40305	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3120	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3120		RCMed U-CEM protocol				2014-03-31				2014	3	31												1	45	44.30305	9.21624	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3121	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3121		RCMed U-CEM protocol				2014-04-01				2014	4	1												13	50	44.32149	9.145	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3122	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3122		RCMed U-CEM protocol				2014-04-05				2014	4	5												8	12	40.99906	17.21489	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-3128	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-3128		RCMed U-CEM protocol				2014-04-12				2014	4	12												2	17	42.44483	11.11405	EPSG:4326	200.0		EPSG:4326	
